Category_Index,Updated,Size,Installs,Requires_Android,Age,Inapp_Lower_Bound,Inapp_Upper_Bound,Rating,Rating_Total,Rating_5,Rating_4,Rating_3,Rating_2,Rating_1,Price,Free
9,118,4.5,100,2.3,1,0,0,5.0,1,1,0,0,0,0,0,1
9,256,3.7,100000,3.0,1,0,0,4.5,2271,1798,149,138,42,144,0,1
9,111,2.2,10000,4.1,1,0,0,4.4,82,55,14,6,1,6,0,1
9,695,38,100000,2.3,4,0,0,4.0,1441,875,185,120,58,203,0,1
9,435,4.9,10000,4.1,1,0,0,,45,,,,,,0,1
9,64,15,50000000,4.0,1,0,0,4.4,452566,300864,77893,41047,8626,24136,0,1
9,936,9.5,100,2.0,1,0,0,5.0,2,2,0,0,0,0,0,1
9,634,3.5,500,2.2,1,0,0,4.2,5,4,0,0,0,1,0,1
9,647,3.6,100000,2.1,1,0,0,3.8,427,239,41,48,18,81,0,1
9,791,6.2,1000000,2.3,1,0,0,4.0,16858,8991,2993,2342,1001,1531,0,1
9,566,7.8,500,4.0,1,0,0,4.3,9,6,2,0,0,1,0,1
9,603,,5000000,,1,0,0,4.2,31263,18722,5485,3084,1596,2376,0,1
9,963,8.9,10000,3.0,1,0,0,3.8,498,258,70,64,31,75,0,1
9,737,12,100000,2.3,1,0,0,4.3,1343,781,315,126,53,68,0,1
9,1001,20,100,2.3,1,0,0,4.3,10,4,5,1,0,0,0,1
9,1295,14,5000,2.3,1,0,0,4.2,45,31,4,2,3,5,0,1
9,610,2.6,50000,3.0,1,0,0,4.4,1069,713,220,75,19,42,0,1
9,758,8.2,50000,4.0,4,0,0,4.3,240,173,16,15,11,25,0,1
9,1787,18,10000,1.6,1,0,0,3.4,39,19,5,1,0,14,0,1
9,1504,2.3,100000,2.2,1,0,0,3.9,1222,586,248,149,111,128,0,1
9,428,5.5,50000,2.3,1,0,0,4.2,319,222,28,21,14,34,0,1
9,1,6.8,100000,4.0,1,0,0,4.4,1927,1437,145,129,55,161,0,1
9,485,,100000,4.1,1,0,0,3.7,1355,671,198,164,101,221,0,1
9,1105,43,1000000,2.3,4,0,0,3.8,27701,14904,3088,3012,1484,5213,0,1
9,453,7.7,500000,2.3,1,0,0,4.0,3703,1973,673,496,215,346,0,1
9,744,5.8,5000,2.3,1,0,0,3.4,30,14,1,6,2,7,0,1
9,184,4.9,100000,4.0,1,0,0,4.2,891,589,101,93,35,73,0,1
9,1038,1.9,100000,2.2,1,0,0,4.6,3511,2815,288,154,109,145,0,1
9,823,1.4,10000,2.3,1,0,0,4.4,74,54,7,5,3,5,0,1
9,709,3.9,100000,4.0,1,0,0,4.0,3179,1646,681,409,183,260,0,1
9,30,,5000000,,3,0,0,3.9,20911,10507,3467,3294,1381,2262,0,1
9,840,2.4,100,4.0,1,0,0,,2,,,,,,0,1
9,379,4.2,100000,4.0,1,0,0,4.1,1026,600,170,119,38,99,0,1
9,1067,5.1,100000,2.2,1,0,0,4.4,1162,822,148,69,47,76,0,1
9,1374,2.2,100,2.2,1,0,0,4.3,6,5,0,0,0,1,0,1
9,2,5.2,100000,4.0,1,0,0,4.8,4308,3497,667,79,21,44,0,1
9,171,,10000,,1,0,0,4.1,141,83,28,9,10,11,0,1
9,1067,1.7,1000,2.3,1,0,0,,9,,,,,,0,1
9,202,7.9,5000,4.0,1,0,0,4.4,29,19,5,4,1,0,0,1
9,484,3.6,50000,2.3,1,0,0,3.3,366,169,24,41,27,105,0,1
9,439,5.3,10000,2.3,1,0,0,3.9,83,49,6,12,5,11,0,1
9,1673,10.0,50000,2.0,1,0,0,3.7,446,210,74,44,38,80,0,1
9,1750,1.9,100000,2.2,1,0,0,3.1,1541,557,165,167,137,515,0,1
9,524,23,500,4.0,1,0,0,,3,,,,,,0,1
9,81,14,5000,4.0,1,0,0,4.7,87,67,16,4,0,0,0,1
9,960,3.6,100000,2.3,1,0,0,4.5,2561,1701,612,131,43,74,0,1
9,427,14,1000,2.3,1,0,0,3.7,35,17,6,4,1,7,0,1
9,1043,20,1000,2.3,1,0,0,,15,,,,,,0,1
9,1746,1.8,1000,2.1,1,0,0,3.7,39,21,2,5,5,6,0,1
9,192,36,100000,4.1,1,0,0,4.0,1267,658,211,205,84,109,0,1
9,469,5.1,100000,2.3,1,0,0,4.2,512,316,82,45,22,47,0,1
9,574,16,10000,2.3,1,0,0,4.0,88,56,8,8,4,12,0,1
9,332,,100000,,1,0,0,4.4,503,368,49,32,11,43,0,1
9,202,7.6,1000,4.0,1,0,0,4.6,30,23,3,3,0,1,0,1
9,421,11,100,2.3,1,0,0,,2,,,,,,0,1
9,475,17,1000,4.1,1,0,0,,8,,,,,,0,1
9,837,1.6,10,2.2,1,0,0,,2,,,,,,0,1
9,59,6.1,500000,4.0,1,0,0,4.0,6911,3481,1516,1037,345,532,0,1
9,432,2.9,100000,2.3,1,0,0,4.0,446,260,54,54,27,51,0,1
9,54,4.5,100000,2.3,1,0,0,4.1,1696,1035,267,132,88,174,0,1
9,96,34,10000,4.1,1,0,0,4.5,460,349,63,17,6,25,0,1
9,692,3.6,100,1.6,1,0,0,,1,,,,,,0,1
9,337,1.2,1000000,2.2,4,0,0,3.6,11164,5800,960,873,682,2849,0,1
9,812,5.3,1000,2.3,1,0,0,4.9,11,10,1,0,0,0,0,1
9,1107,2.9,50000,2.3,1,0,0,4.1,681,383,137,70,37,54,0,1
9,555,5.5,100000,2.3,1,0,0,3.7,646,316,96,86,51,97,0,1
9,59,6.4,100000,4.0,1,0,0,3.9,264,152,34,22,18,38,0,1
9,1201,2.2,10000,2.2,1,0,0,3.7,279,110,66,48,27,28,0,1
9,1206,14,5000,2.2,1,0,0,4.2,41,26,5,5,1,4,0,1
9,526,3.7,100,4.0,1,0,0,4.8,23,22,0,0,0,1,0,1
9,535,19,100000,2.3,1,0,0,3.5,1509,640,216,190,155,308,0,1
9,931,3.0,500,2.3,1,0,0,,5,,,,,,0,1
9,76,3.3,10000,4.0,1,0,0,3.4,128,52,16,23,7,30,0,1
9,2478,3.4,10000000,1.6,1,0,0,4.0,31438,14831,8088,4360,1756,2403,0,1
9,8,13,100000,4.0,1,0,0,4.7,5792,4428,1127,146,33,58,0,1
9,648,4.2,500,4.0,1,0,0,3.8,34,20,3,2,2,7,0,1
9,118,3.9,100,2.3,1,0,0,,2,,,,,,0,1
9,438,4.5,10000,2.3,1,0,0,4.6,229,189,13,13,5,9,0,1
9,1494,35,50000,2.3,3,0,0,3.7,567,262,94,71,43,97,0,1
9,105,21,10000,4.0,1,0,0,3.8,54,25,11,6,4,8,0,1
9,780,5.0,100000,1.6,1,0,0,4.1,906,535,148,82,49,92,0,1
9,72,3.7,1000,2.3,1,0,0,,4,,,,,,0,1
9,530,6.7,10000,2.3,1,0,0,,30,,,,,,0,1
9,744,12,50,2.3,1,0,0,5.0,8,8,0,0,0,0,0,1
9,99,24,100000,2.3,4,0,0,4.5,2097,1407,462,149,28,51,0,1
9,2,9.2,50000,4.1,1,0,0,4.6,365,268,59,21,6,11,0,1
9,713,5.8,5000,4.0,1,0,0,,11,,,,,,0,1
9,595,4.7,1000,3.0,1,0,0,4.2,19,15,0,0,1,3,0,1
9,2486,2.8,100,1.6,0,0,0,,6,,,,,,0,1
9,878,2.4,10000000,2.3,1,0,0,4.3,754455,476418,147808,60485,27094,42650,0,1
9,443,18,500,4.0,1,0,0,3.8,5,2,2,0,0,1,0,1
9,482,23,10000,2.3,1,0,0,4.6,484,332,119,22,5,6,0,1
9,691,3.6,50,2.3,1,0,0,,3,,,,,,0,1
9,438,4.6,100000,2.3,1,0,0,4.4,459,336,47,39,7,30,0,1
9,459,16,1000,2.3,1,0,0,3.4,8,4,1,0,0,3,0,1
9,472,3.5,1000,2.3,1,0,0,4.1,15,10,2,0,0,3,0,1
9,1450,702,10000,2.2,1,0,0,,179,,,,,,0,1
9,687,6.0,100000,3.2,1,0,0,4.1,5851,3242,1116,690,306,497,0,1
9,38,24,1000,4.2,4,0,0,,19,,,,,,0,1
9,2257,7.3,10000,2.2,1,0,0,3.4,87,42,7,8,8,22,0,1
9,1269,8.8,100000,2.1,1,0,0,3.4,3244,1281,503,399,290,771,0,1
9,43,29,1000000,2.3,4,0,0,4.4,13561,9046,2391,892,487,745,0,1
9,534,7.4,50,2.3,1,0,0,,1,,,,,,0,1
9,230,68,10000,2.3,1,0,0,4.4,236,155,42,20,6,13,0,1
9,32,22,1000000,2.3,1,0,0,4.3,20165,14470,1493,1659,609,1934,0,1
9,233,1.9,100000,4.0,1,0,0,3.5,1365,465,291,232,171,206,0,1
9,66,3.1,500,2.3,1,0,0,,6,,,,,,0,1
9,1279,3.4,100,1.6,1,0,0,,,,,,,,0,1
9,331,4.5,500000,2.3,1,0,0,3.9,1986,1046,318,258,119,245,0,1
9,1392,2.8,10000,2.0,1,0,0,3.5,165,78,11,23,14,39,0,1
9,1659,2.3,100000,1.1,1,0,0,3.7,3176,1398,677,400,288,413,0,1
9,587,4.1,1000000,2.0,1,0,0,4.2,8537,4759,1941,867,374,596,0,1
9,1107,4.0,100000,2.3,1,0,0,4.5,2912,2192,277,185,85,173,0,1
9,628,12,500,2.3,1,0,0,,4,,,,,,0,1
9,1108,4.0,50000,2.3,1,0,0,,621,,,,,,0,1
9,12,6.4,50000,4.0,1,0,0,4.5,385,281,66,14,10,14,0,1
9,121,14,50000,4.0,1,0,0,4.2,601,363,119,44,24,51,0,1
9,114,27,1000000,4.1,1,0,0,4.3,10291,6596,1656,1182,358,499,0,1
9,246,23,500000,2.3,1,0,0,4.5,4393,3261,647,253,93,139,0,1
9,1176,8.4,1000,2.1,1,0,0,4.0,45,27,7,2,3,6,0,1
9,910,12,1000,2.3,1,0,0,3.4,13,6,0,3,1,3,0,1
9,121,13,100000,4.0,1,0,0,4.2,2002,1199,396,154,93,160,0,1
9,602,6.9,10000,4.0,1,0,0,3.7,43,20,7,6,3,7,0,1
9,698,37,50000,2.3,1,0,0,4.3,1097,650,255,136,30,26,0,1
9,393,8.6,100000,3.2,1,0,0,,343,,,,,,0,1
9,565,4.3,10000,3.0,1,0,0,4.2,162,102,27,17,3,13,0,1
9,1419,2.4,1000,1.6,1,0,0,4.3,15,10,3,0,1,1,0,1
9,758,8.1,500,4.0,4,0,0,5.0,3,3,0,0,0,0,0,1
9,147,7.3,10000,2.3,1,0,0,4.1,40,25,3,6,2,4,0,1
9,1056,1.5,1000,2.3,1,0,0,,11,,,,,,0,1
9,88,3.2,100000,4.1,1,0,0,4.3,1342,954,133,108,45,102,,
9,437,4.6,5000,2.3,1,0,0,4.2,40,25,5,6,1,3,0,1
9,209,8.8,1000,4.1,1,0,0,4.6,16,12,3,0,0,1,0,1
9,454,3.4,1000000,2.3,4,0,0,3.8,35230,18938,4449,3426,1921,6496,0,1
9,28,,100000,4.4,1,2.89,29.99,4.4,3960,2387,950,411,82,130,0,1
9,347,8.7,1000,2.3,1,0,0,4.4,20,13,4,2,0,1,0,1
9,215,20,500000,4.0,1,0,0,4.0,3496,1856,659,488,169,324,0,1
9,983,9.3,5000,2.3,1,0,0,3.9,51,26,6,12,4,3,0,1
9,929,2.6,500000,1.6,1,0,0,3.8,2856,1428,440,360,152,476,0,1
9,625,12,1000,3.0,1,0,0,4.8,5,4,1,0,0,0,0,1
9,330,6.4,100000,2.3,1,0,0,4.1,1610,868,386,164,87,105,0,1
9,668,4.6,100000,2.3,1,0,0,4.1,1563,1114,68,67,44,270,0,1
9,443,19,5000,4.0,1,0,0,3.9,26,14,1,7,2,2,0,1
9,1361,2.6,10000,3.0,1,0,0,3.7,103,55,10,10,6,22,0,1
9,36,11,50000,4.0,1,0,0,4.1,210,127,31,21,9,22,0,1
9,736,6.7,500000,3.0,1,0,0,3.8,5270,2510,887,703,454,716,0,1
9,1326,1.2,100000,2.2,1,0,0,4.0,696,360,136,79,48,73,0,1
9,722,4.8,100000,2.3,1,0,0,4.4,3088,2172,428,232,110,146,0,1
9,53,13,10000,2.2,1,0,0,4.0,261,144,47,21,16,33,0,1
9,501,28,10000,2.3,1,0,0,4.3,227,132,53,22,9,11,0,1
9,1252,2.7,1000,2.2,1,0,0,4.7,13,11,1,0,1,0,0,1
9,1,4.9,1000000,2.3,1,0,0,4.3,56366,31384,15390,5240,2041,2311,0,1
9,1225,2.6,10000,3.0,1,0,0,4.1,49,34,5,1,1,8,0,1
9,434,26,1000000,3.0,1,0,0,3.1,12756,5506,706,973,643,4928,0,1
9,968,8.7,500,2.3,1,0,0,,8,,,,,,0,1
9,1037,3.0,1000,3.2,1,0,0,4.2,16,12,0,1,1,2,0,1
9,1026,18,1000,2.3,1,0,0,3.9,19,11,2,2,2,2,0,1
9,68,40,50000,4.0,4,0,0,3.6,178,93,14,14,23,34,0,1
9,838,8.0,500000,2.2,1,0,0,4.2,4491,3224,281,265,207,514,0,1
9,1048,1.4,1000,2.1,1,0,0,4.4,37,26,6,2,0,3,0,1
9,491,12,10000,2.3,1,0,0,3.5,98,44,15,9,9,21,0,1
9,1243,2.6,50000,2.1,1,0,0,3.6,464,237,54,43,30,100,0,1
9,408,5.9,5000000,2.3,1,0,0,4.6,54973,39385,10145,3251,690,1502,0,1
9,463,12,50000,2.3,1,0,0,4.2,428,266,66,38,21,37,0,1
9,628,21,500,2.3,1,0,0,3.8,10,4,2,3,0,1,0,1
9,754,18,500000,2.3,1,0,0,4.2,1709,1064,272,187,71,115,0,1
9,665,26,100000,2.3,1,0,0,3.7,2362,1115,340,308,199,400,0,1
9,1728,58,10,1.5,0,0,0,,1,,,,,,0,1
9,1688,,500,2.2,0,0,0,,7,,,,,,0,1
9,310,2.1,50000,2.3,1,0,0,3.9,514,271,90,60,33,60,0,1
9,103,9.6,5000,4.0,1,0,0,4.8,31,25,5,1,0,0,0,1
9,714,4.2,100000,4.0,1,0,0,3.5,962,465,105,102,63,227,0,1
9,1386,2.2,50000,2.3,1,0,0,4.4,1921,1262,355,152,56,96,0,1
9,1195,15,500000,1.6,1,0,0,4.1,5288,3181,910,458,211,528,0,1
9,650,,10000,2.3,1,0,0,4.2,91,63,8,7,2,11,0,1
9,815,16,1000,2.3,1,0,0,4.8,100,90,4,1,1,4,0,1
9,668,5.0,10000,2.3,1,0,0,4.1,36,21,7,3,1,4,0,1
9,596,4.2,1000,3.0,1,0,0,3.9,21,10,5,3,0,3,0,1
9,107,4.0,100000,4.0,1,0,0,4.4,1002,660,197,75,21,49,0,1
9,137,2.3,100000,4.0,1,0,0,4.4,462,314,67,55,8,18,0,1
9,437,3.5,10000,2.3,1,0,0,4.1,50,29,6,10,1,4,0,1
9,1701,586,5000,2.2,0,0,0,3.6,71,35,7,6,13,10,0,1
9,170,26,1000000,4.1,1,0,0,4.1,8746,4735,1772,1097,413,729,0,1
9,2,7.6,50000,4.1,1,0,0,4.6,280,207,43,16,5,9,0,1
9,429,32,100000,4.0,1,0,0,4.0,5045,1991,1547,1046,217,244,0,1
9,129,,50000,,1,0,0,,628,,,,,,0,1
9,643,4.1,100000,2.3,1,0,0,4.3,2052,1348,281,180,87,156,0,1
9,248,22,10000,2.3,1,0,0,4.4,72,50,11,5,3,3,0,1
9,517,5.5,1000,2.1,1,0,0,,15,,,,,,0,1
9,643,2.5,10000,3.2,1,0,0,3.7,94,43,17,13,6,15,0,1
9,52,4.0,100000,4.0,1,0,0,3.9,1396,882,83,106,55,270,0,1
9,392,4.4,100000,2.3,1,0,0,4.4,432,315,38,38,19,22,0,1
9,435,3.1,5000,2.3,1,0,0,4.0,10,7,0,1,0,2,0,1
9,1024,2.0,100000,3.0,1,0,0,4.4,1229,767,320,81,27,34,0,1
9,666,13,10000000,1.5,1,0,0,4.0,310436,170432,60136,33070,16448,30350,0,1
9,571,28,100000,2.3,1,0,0,3.6,904,519,41,47,36,261,0,1
9,168,9.6,5000,4.2,1,0,0,3.0,23,10,0,2,2,9,0,1
9,138,2.8,1000,,1,0,0,4.2,63,39,10,5,6,3,0,1
9,1636,7.0,1000000,2.1,1,0,0,3.8,12175,5869,2262,1600,947,1497,0,1
9,600,17,10,2.3,1,0,0,,4,,,,,,0,1
9,160,16,100000,4.1,1,0,0,4.1,1375,760,264,194,57,100,0,1
9,115,2.8,5000,2.3,1,0,0,4.0,27,14,7,1,3,2,0,1
9,1085,21,10000,2.3,1,0,0,3.8,195,108,17,23,13,34,0,1
9,696,24,1000,2.3,1,0,0,4.1,8,4,3,0,0,1,0,1
9,539,20,10000,2.3,1,0,0,4.7,160,125,19,14,0,2,0,1
9,632,24,1000000,2.3,1,0,0,4.2,35697,21980,6377,3229,1494,2617,0,1
9,758,8.4,500,4.0,4,0,0,5.0,4,4,0,0,0,0,0,1
9,15,4.6,100000,4.0,1,0,0,4.1,1128,657,189,101,55,126,0,1
9,960,1.8,10000000,2.3,1,0,0,4.2,177298,102604,37576,17062,7797,12259,0,1
9,560,2.7,500,2.3,1,0,0,4.2,5,4,0,0,0,1,0,1
9,827,3.6,50,4.0,1,0,0,4.2,5,4,0,0,0,1,0,1
9,1245,19,100000,2.3,1,0,0,3.9,5973,2670,1430,833,426,614,0,1
9,736,13,10000,3.0,1,0,0,4.4,72,57,4,3,2,6,0,1
9,646,29,1000,2.3,1,0,0,4.5,31,22,5,2,1,1,0,1
9,372,5.5,10000,4.1,1,0,0,4.0,110,55,24,15,10,6,0,1
9,1459,2.6,50000,1.6,1,0,0,4.0,741,414,123,95,34,75,0,1
9,643,3.0,100000,4.0,1,0,0,3.0,218,80,18,22,12,86,0,1
9,590,5.8,1000,3.0,1,0,0,4.3,7,5,1,0,0,1,0,1
9,757,7.9,100,4.0,4,0,0,,2,,,,,,0,1
9,979,9.3,500,2.1,1,0,0,,4,,,,,,0,1
9,1373,2.2,100000,2.3,1,0,0,4.4,3098,1938,704,238,66,152,0,1
9,681,5.9,1000,3.0,1,0,0,,7,,,,,,0,1
9,1756,16,5000,2.3,1,0,0,3.9,42,16,15,3,5,3,0,1
9,291,,50000,,1,0,0,4.0,477,252,100,46,25,54,0,1
9,19,,1000000,,1,0,0,4.4,16274,11005,3150,937,428,754,0,1
9,650,6.7,100,2.3,3,0,0,,4,,,,,,0,1
9,41,29,10000,4.0,3,0,0,3.5,1666,532,311,513,159,151,0,1
9,520,43,50000,4.0,1,0,0,4.6,356,284,33,13,11,15,0,1
9,1005,3.8,10000,3.0,1,0,0,4.2,552,298,127,79,13,35,0,1
9,748,2.7,50000,2.2,1,0,0,4.0,172,96,27,21,10,18,0,1
9,128,3.3,1000000,4.1,1,0,0,4.0,4682,2978,392,399,188,725,0,1
9,448,2.3,5000,2.2,1,0,0,3.8,64,18,27,9,9,1,0,1
9,600,4.6,100,4.0,1,0,0,,5,,,,,,0,1
9,578,22,100,4.1,1,0,0,,2,,,,,,0,1
9,652,2.8,5000,2.3,1,0,0,3.8,44,22,6,7,3,6,0,1
9,497,22,10000,2.3,1,0,0,4.4,240,156,46,23,8,7,0,1
9,223,3.6,500000,3.0,1,0,0,4.2,1281,819,160,120,61,121,0,1
9,458,9.0,10000,2.3,1,0,0,4.1,204,121,39,18,5,21,0,1
9,1181,4.5,1000,2.3,1,0,0,4.3,65,47,4,7,3,4,0,1
9,9,38,5000000,4.1,1,0,0,4.6,160494,117990,32533,5870,1128,2973,0,1
9,173,3.0,100000,4.0,1,0,0,4.3,3570,2294,602,279,120,275,0,1
9,1428,22,10000,2.2,1,0,0,3.9,168,99,20,14,10,25,0,1
9,1189,17,50,2.3,1,0,0,,8,,,,,,0,1
9,813,18,1000,4.1,1,0,0,,5,,,,,,0,1
9,833,25,10000,2.3,1,0,0,4.2,60,34,15,4,0,7,0,1
9,2013,2.8,1000,1.6,1,0,0,3.4,43,20,4,3,6,10,0,1
9,618,3.1,1000,4.0,1,0,0,4.1,9,7,0,0,0,2,0,1
9,468,9.4,1000000,4.0,1,0,0,3.8,3767,1891,601,547,273,455,0,1
9,1000,1.7,500,2.3,1,0,0,5.0,4,4,0,0,0,0,0,1
9,603,8.5,1000,2.3,1,0,0,,10,,,,,,0,1
9,433,3.9,10000,2.3,1,0,0,4.0,123,66,20,18,9,10,0,1
9,1021,9.6,10000,2.3,1,0,0,4.1,204,107,49,24,7,17,0,1
9,465,12,100,4.0,1,0,0,,,,,,,,0,1
9,347,8.6,10000,2.3,1,0,0,4.1,84,52,13,6,5,8,0,1
9,182,8.3,10000000,4.1,1,0,0,4.4,1369700,903409,256220,101677,42740,65654,0,1
9,106,75,100000,2.3,1,0,0,4.1,1271,773,203,110,54,131,0,1
9,1294,755,100,2.2,1,0,0,5.0,10,10,0,0,0,0,0,1
9,34,4.7,1000000,2.3,1,0,0,3.7,5383,2555,879,610,381,958,0,1
9,814,6.6,100,2.3,1,0,0,,1,,,,,,0,1
9,490,12,100000,2.3,1,0,0,4.5,3109,2284,449,174,71,131,0,1
9,468,5.6,5000,2.3,1,0,0,3.4,11,6,0,1,0,4,0,1
9,1274,2.1,50000,2.3,1,0,0,3.9,686,434,51,42,39,120,0,1
9,800,18,1000000,2.3,1,0,0,4.4,45696,31754,5892,3563,1385,3102,0,1
9,1082,24,500,2.3,1,0,0,3.5,4,2,0,1,0,1,0,1
9,538,32,1000,2.3,1,0,0,4.0,44,26,5,4,3,6,0,1
9,1051,8.9,10000,2.3,1,0,0,3.9,96,58,12,5,5,16,0,1
9,126,6.2,50000,4.0,1,0,0,,301,,,,,,0,1
9,1,9.4,10000,4.0,1,0,0,4.2,99,57,18,13,4,7,0,1
9,532,6.2,1000000,2.3,1,0,0,3.8,15088,7851,2305,1715,1045,2172,0,1
9,627,2.6,1000000,3.0,1,0,0,4.5,22129,14490,5243,1533,236,627,0,1
9,1027,3.3,50000,2.3,1,0,0,3.5,1124,464,196,173,75,216,0,1
9,1259,,500000,,1,0,0,4.1,8142,4499,1650,839,448,706,0,1
9,381,7.9,1000000,4.0,4,0,0,4.3,10928,7779,996,1038,214,901,0,1
9,369,5.4,10000,4.1,1,0,0,3.7,95,40,22,10,7,16,0,1
9,400,16,1000000,2.3,1,0,0,4.3,9577,5897,1716,1034,347,583,0,1
9,216,2.4,100000,4.0,1,0,0,3.6,1155,557,127,127,105,239,0,1
9,2,11,1000000,4.1,1,0,0,4.2,15862,10669,1771,1120,828,1474,0,1
9,492,6.9,1000000,3.0,1,0,0,4.0,12181,7405,1371,1117,677,1611,0,1
9,566,6.4,10000,2.3,1,0,0,4.7,413,357,33,5,5,13,0,1
9,633,24,500000,2.3,1,0,0,4.0,8518,4836,1426,905,496,855,0,1
9,303,3.2,50000,3.0,1,0,0,4.1,138,82,19,15,9,13,0,1
9,1012,9.8,5000,2.3,1,0,0,4.4,12,8,2,1,1,0,0,1
9,486,,100000,,1,0,0,3.9,666,354,105,76,33,98,0,1
9,191,17,10000,2.3,1,0,0,,324,,,,,,0,1
9,1894,912,10000,2.2,1,0,0,4.2,82,53,10,6,5,8,0,1
9,575,7.7,100,4.0,4,0,0,,4,,,,,,0,1
9,60,,10000,4.0,1,0,0,4.0,23,14,2,3,2,2,0,1
9,1137,4.3,1000,2.2,1,0,0,,17,,,,,,0,1
9,1514,1.2,500,4.0,0,0,0,3.8,18,9,2,3,2,2,0,1
9,1214,11,10000,2.3,1,0,0,3.8,23,12,3,3,2,3,0,1
9,2,7.9,10000,4.1,1,0,0,4.6,170,129,29,5,1,6,0,1
9,788,1.8,100,2.3,1,0,0,5.0,10,10,0,0,0,0,0,1
9,1117,1.1,10000,2.1,1,0,0,4.0,423,245,66,39,22,51,0,1
9,765,11,5000,2.3,1,0,0,4.1,42,27,6,3,0,6,0,1
9,2133,5.0,1000,2.1,1,0,0,4.7,29,27,0,0,0,2,0,1
9,616,5.6,50000,2.3,1,0,0,4.5,788,614,65,59,15,35,0,1
9,601,9.3,1000,2.3,1,0,0,,19,,,,,,0,1
9,772,2.4,100,2.3,1,0,0,,3,,,,,,0,1
9,8,3.2,1000000,4.0,1,0,0,4.2,43392,24852,8959,6522,1227,1832,0,1
9,678,2.3,5000,4.0,1,0,0,3.1,40,15,5,3,2,15,0,1
9,1849,6.1,10000,2.0,0,0,0,3.6,110,54,11,13,6,26,0,1
9,4,8.4,1000000,4.0,1,0,0,3.7,7399,3312,1309,1023,696,1059,0,1
9,493,20,100,4.0,1,0,0,,1,,,,,,0,1
9,947,21,1000,4.0,1,0,0,,7,,,,,,0,1
9,9,2.7,5000,4.4,1,0,0,4.4,99,52,37,9,0,1,0,1
9,1205,4.3,10000,1.6,1,0,0,4.0,166,94,26,17,6,23,0,1
9,9,2.6,1000,4.4,1,0,0,4.1,92,50,17,13,4,8,0,1
9,740,4.0,10000,3.0,1,0,0,4.4,222,155,31,13,7,16,0,1
9,133,3.2,500000,4.1,1,0,0,3.6,3129,1747,204,242,143,793,0,1
9,601,13,100000,4.0,1,0,0,3.8,608,359,48,51,29,121,0,1
9,43,,100000,,1,0,0,4.0,1426,824,240,123,82,157,0,1
9,788,2.3,500000,2.3,1,0,0,3.9,22479,9805,5937,3518,1609,1610,0,1
9,28,,100000,4.3,1,0,0,4.2,5350,2879,1442,540,190,299,0,1
9,850,8.1,10000,2.3,1,0,0,4.2,200,130,24,16,14,16,0,1
9,1028,16,500,3.0,1,0,0,4.4,20,17,0,0,1,2,0,1
9,1245,6.2,100000,2.1,1,0,0,3.7,1445,743,182,145,98,277,0,1
9,438,4.5,10000,2.3,1,0,0,4.0,114,64,19,9,9,13,0,1
9,463,1.9,10000,2.3,1,0,0,3.2,39,15,3,5,5,11,0,1
9,893,22,500,2.3,1,0,0,,2,,,,,,0,1
9,959,18,10000,2.3,1,0,0,4.2,171,123,14,5,8,21,0,1
9,1176,3.5,500,2.2,1,0,0,5.0,12,12,0,0,0,0,0,1
9,818,13,1000,3.0,1,0,0,4.4,33,23,3,6,0,1,0,1
9,428,3.3,50000,2.3,1,0,0,4.2,251,164,31,20,14,22,0,1
9,646,27,1000,2.3,1,0,0,4.3,35,25,4,1,1,4,0,1
9,780,9.3,10000,4.0,1,0,0,4.2,216,132,36,27,6,15,0,1
9,960,2.2,1000,2.3,1,0,0,,56,,,,,,0,1
9,1779,,500000,2.2,1,0,0,3.8,6535,3584,677,623,436,1215,0,1
9,748,8.3,50000,4.0,4,0,0,4.1,110,77,7,5,1,20,0,1
9,709,9.4,50,4.0,4,0,0,5.0,2,2,0,0,0,0,0,1
9,758,7.9,5000,4.0,4,0,0,4.0,53,33,6,3,3,8,0,1
9,444,14,1000,4.0,1,0,0,,18,,,,,,0,1
9,668,31,100000,2.3,1,0,0,3.4,1844,844,187,217,116,480,0,1
9,292,2.8,1000,4.1,1,0,0,4.1,16,11,1,1,1,2,0,1
9,11,3.8,1000000,2.3,1,0,0,4.6,75164,49942,20297,2989,825,1111,0,1
9,1838,2.6,50000,2.2,1,0,0,3.5,326,141,45,35,40,65,0,1
9,530,30,50000,4.0,1,0,0,4.2,718,435,129,79,35,40,0,1
9,1282,2.8,100000,2.3,1,0,0,3.9,1351,589,393,164,100,105,0,1
9,81,40,500000,4.1,4,1.09,16.99,4.0,2390,1360,382,293,111,244,0,1
9,502,30,100000,2.3,1,0,0,4.6,3405,2574,593,132,44,62,0,1
9,1668,24,1000000,2.2,4,0,0,4.0,21044,11550,3727,2089,1143,2535,0,1
9,19,2.6,10000,4.1,1,0,0,3.9,71,36,8,15,5,7,0,1
9,55,3.5,100000,4.0,1,0.99,2.79,4.1,1476,923,184,136,70,163,0,1
9,735,4.1,100000,2.3,1,0,0,3.6,644,303,92,82,50,117,0,1
9,435,2.9,10000,2.3,1,0,0,3.3,42,19,1,7,2,13,0,1
9,255,14,100000,4.0,1,0,0,4.1,3073,1664,607,355,190,257,0,1
9,248,25,10000,2.3,1,0,0,4.5,199,135,47,10,5,2,0,1
9,745,25,100,2.3,1,0,0,,2,,,,,,0,1
